symbol,date,rsi,macd,macd_signal
ALT-USD,2020-02-07,53.46068325355946,2.4873278592764896e-06,2.960134392792866e-06
ALT-USD,2020-02-14,53.72115543704125,5.7176339035854224e-05,2.9054178644335744e-05
ALT-USD,2020-03-03,41.95568669865965,-2.414327808868732e-05,-7.833641509536455e-06
ALT-USD,2020-03-18,43.520132830042144,-1.3774030255541676e-05,-1.1332510844714104e-05
ALT-USD,2020-04-11,34.94059882197635,-1.9775714518400548e-05,-1.2152813627889615e-05
ALT-USD,2020-04-21,45.74556625262845,-1.467849336301644e-05,-1.2064786658357326e-05
ALT-USD,2020-05-08,50.9203331809646,-2.459405473812239e-06,-5.393633305703181e-06
ALT-USD,2020-05-22,45.91895771851301,-2.4188671324783056e-07,4.502936119796485e-06
ALT-USD,2020-05-27,45.26066358838758,4.118317185327499e-06,3.355761825891129e-06
ALT-USD,2020-06-22,26.467580634904834,-8.804630650741677e-06,4.7148618806116e-06
ALT-USD,2020-07-03,32.80776039004037,-3.874174371196448e-06,-2.1137341577673868e-06
ALT-USD,2020-07-19,30.887073809727752,6.556589069917854e-06,1.4319421187141816e-05
AMAPT-USD,2024-09-18,48.937624019865495,-0.0940145933575324,-0.0829054651320729
AMAPT-USD,2024-11-08,55.23778984268483,0.0130345321628766,0.028460998099357
AMP-USD,2020-11-10,34.517478123786475,-0.0006219366359375,-0.0006797560574251
AMP-USD,2021-01-02,56.41887484245907,0.0001742351854206,0.0001898166550012
AMP-USD,2021-01-27,33.79613348858223,-0.0003234519105973,-8.91539634485184e-05
AMP-USD,2021-02-02,66.83232302386826,0.0003484326298908,2.5754882028893938e-05
AMP-USD,2021-02-07,63.70208935529065,0.0011878479197837,0.0006700806480031
AMP-USD,2021-04-11,56.26986856235701,0.0008859620430836,0.0009428955099456
AMP-USD,2021-04-15,78.01108828358257,0.0023578412520869,0.0013684478354586
AMP-USD,2021-05-04,57.60151846756087,0.0054733707040646,0.005845799760564
AMP-USD,2021-05-23,32.026599868568724,-0.0036306383765315,0.0007189394684526
AMP-USD,2021-06-07,47.7981496940241,-0.0027889820756284,-0.0037983994096651
AMP-USD,2021-06-12,58.15605749280397,0.0028904817752122,-0.0002781841291182
AMP-USD,2021-07-20,33.570657460829494,-0.004988170309098,-0.0038140406044138
AMP-USD,2021-07-24,49.3080718714816,-0.0032670670782571,-0.0039310739818201
AMP-USD,2021-10-31,52.45393443424342,-0.000691700601483,-0.0006872584445224
AMP-USD,2021-11-20,47.33048906198092,-2.7022982705814103e-05,0.0012617824621799
AMP-USD,2022-05-11,15.403407271712624,-0.0025750100381963,-0.0018807693273554
AMP-USD,2023-01-13,69.44515666230456,6.438027209983068e-05,-5.255110876345021e-06
