symbol,breakout_date,market_level,macd_d0,macd_d1,macd_d2,macd_d3,macd_signal_d0,macd_signal_d1,macd_signal_d2,macd_signal_d3
A-USD,2021-07-29,9.0,-0.0001029737679635,-0.0001921769752702,-0.0002878628598732,-0.0004015293985641,-0.0003646705061495,-0.000430094690696,-0.0004895741195525,-0.0005400019344723
A-USD,2021-07-29,9.0,-0.0001029737679635,-0.0001921769752702,-0.0002878628598732,-0.0004015293985641,-0.0003646705061495,-0.000430094690696,-0.0004895741195525,-0.0005400019344723
A-USD,2021-07-29,9.0,-0.0001029737679635,-0.0001921769752702,-0.0002878628598732,-0.0004015293985641,-0.0003646705061495,-0.000430094690696,-0.0004895741195525,-0.0005400019344723
A-USD,2021-08-02,8.0,0.0001044876599071,0.0002264263540954,-0.0001176944468738,-1.5185354826406997e-06,-0.0001074636779154,-0.000160451512371,-0.0002571709789877,-0.0002920401120161
A-USD,2021-08-02,9.0,0.0001044876599071,0.0002264263540954,-0.0001176944468738,-1.5185354826406997e-06,-0.0001074636779154,-0.000160451512371,-0.0002571709789877,-0.0002920401120161
A-USD,2021-08-02,9.0,0.0001044876599071,0.0002264263540954,-0.0001176944468738,-1.5185354826406997e-06,-0.0001074636779154,-0.000160451512371,-0.0002571709789877,-0.0002920401120161
A-USD,2021-08-02,9.0,0.0001044876599071,0.0002264263540954,-0.0001176944468738,-1.5185354826406997e-06,-0.0001074636779154,-0.000160451512371,-0.0002571709789877,-0.0002920401120161
A-USD,2021-08-11,,0.0005727769058638,0.0009516398880847,0.0013540629542033,0.0012097074787539,0.0007353303801651,0.0007759687487404,0.0007320509639044,0.0005765479663297
A-USD,2021-08-15,,-0.0003140999033025,-8.489513649449949e-05,0.000202881084139,0.0004528953308653,0.0002971333818664,0.0004499417031586,0.0005836509130719,0.0006788433703051
A-USD,2021-08-22,9.0,-0.0004378625153101,-0.0002659158051408,-4.2377772717547627e-05,0.0002249217439718,2.536428600492704e-05,0.0001411709863336,0.0002429426842023,0.0003142727984322
A-USD,2021-08-22,8.0,-0.0004378625153101,-0.0002659158051408,-4.2377772717547627e-05,0.0002249217439718,2.536428600492704e-05,0.0001411709863336,0.0002429426842023,0.0003142727984322
A-USD,2021-08-22,9.0,-0.0004378625153101,-0.0002659158051408,-4.2377772717547627e-05,0.0002249217439718,2.536428600492704e-05,0.0001411709863336,0.0002429426842023,0.0003142727984322
A-USD,2021-08-22,9.0,-0.0004378625153101,-0.0002659158051408,-4.2377772717547627e-05,0.0002249217439718,2.536428600492704e-05,0.0001411709863336,0.0002429426842023,0.0003142727984322
A-USD,2021-09-01,9.0,-0.0003973380486497,-0.0004338783648534,-0.0004579151993704,-0.0005009743826111,-0.0004165796920813,-0.0004213901029392,-0.0004182680374607,-0.0004083562469833
A-USD,2021-09-01,9.0,-0.0003973380486497,-0.0004338783648534,-0.0004579151993704,-0.0005009743826111,-0.0004165796920813,-0.0004213901029392,-0.0004182680374607,-0.0004083562469833
A-USD,2021-09-01,9.0,-0.0003973380486497,-0.0004338783648534,-0.0004579151993704,-0.0005009743826111,-0.0004165796920813,-0.0004213901029392,-0.0004182680374607,-0.0004083562469833
A-USD,2021-09-01,9.0,-0.0003973380486497,-0.0004338783648534,-0.0004579151993704,-0.0005009743826111,-0.0004165796920813,-0.0004213901029392,-0.0004182680374607,-0.0004083562469833
A-USD,2021-10-13,7.0,5.768135556260406e-07,0.0002736321399234,0.0003114935497662,0.0003441894660357,0.0003290086481918,0.0004111166068508,0.0004454877235827,0.0004789862670368
A-USD,2021-10-13,6.0,5.768135556260406e-07,0.0002736321399234,0.0003114935497662,0.0003441894660357,0.0003290086481918,0.0004111166068508,0.0004454877235827,0.0004789862670368
A-USD,2021-10-13,5.0,5.768135556260406e-07,0.0002736321399234,0.0003114935497662,0.0003441894660357,0.0003290086481918,0.0004111166068508,0.0004454877235827,0.0004789862670368
A-USD,2021-10-13,6.0,5.768135556260406e-07,0.0002736321399234,0.0003114935497662,0.0003441894660357,0.0003290086481918,0.0004111166068508,0.0004454877235827,0.0004789862670368
A-USD,2022-01-26,3.0,-0.0006006910094691,-0.0006103475980787,-0.0006133878575581,-0.0006052918077012,-0.0005928253276752,-0.0005908589072267,-0.0005859867345138,-0.0005791364537527
A-USD,2022-01-26,2.0,-0.0006006910094691,-0.0006103475980787,-0.0006133878575581,-0.0006052918077012,-0.0005928253276752,-0.0005908589072267,-0.0005859867345138,-0.0005791364537527
A-USD,2022-01-26,1.0,-0.0006006910094691,-0.0006103475980787,-0.0006133878575581,-0.0006052918077012,-0.0005928253276752,-0.0005908589072267,-0.0005859867345138,-0.0005791364537527
A-USD,2022-01-26,1.0,-0.0006006910094691,-0.0006103475980787,-0.0006133878575581,-0.0006052918077012,-0.0005928253276752,-0.0005908589072267,-0.0005859867345138,-0.0005791364537527
A-USD,2022-01-30,3.0,0.0012852983044326,0.0004687631826587,-0.0005598871367308,-0.000587875278297,-4.262346610302157e-05,-0.0003746039087369,-0.0005854456815858,-0.0005918353177996
A-USD,2022-01-30,2.0,0.0012852983044326,0.0004687631826587,-0.0005598871367308,-0.000587875278297,-4.262346610302157e-05,-0.0003746039087369,-0.0005854456815858,-0.0005918353177996
A-USD,2022-01-30,1.0,0.0012852983044326,0.0004687631826587,-0.0005598871367308,-0.000587875278297,-4.262346610302157e-05,-0.0003746039087369,-0.0005854456815858,-0.0005918353177996
A-USD,2022-01-30,1.0,0.0012852983044326,0.0004687631826587,-0.0005598871367308,-0.000587875278297,-4.262346610302157e-05,-0.0003746039087369,-0.0005854456815858,-0.0005918353177996
A-USD,2022-02-06,7.0,0.0026258881020536,0.003149364817553,0.0037419715730731,0.0044405646545905,0.0025711895915147,0.00255751496388,0.0024095525004617,0.0020764477323089
A-USD,2022-02-06,6.0,0.0026258881020536,0.003149364817553,0.0037419715730731,0.0044405646545905,0.0025711895915147,0.00255751496388,0.0024095525004617,0.0020764477323089
A-USD,2022-02-06,4.0,0.0026258881020536,0.003149364817553,0.0037419715730731,0.0044405646545905,0.0025711895915147,0.00255751496388,0.0024095525004617,0.0020764477323089
A-USD,2022-02-06,4.0,0.0026258881020536,0.003149364817553,0.0037419715730731,0.0044405646545905,0.0025711895915147,0.00255751496388,0.0024095525004617,0.0020764477323089
A-USD,2022-02-10,7.0,0.0016367765176728,0.0022981418907308,0.0020278533484755,0.002225079986437,0.0022356306819519,0.0023853442230217,0.0024071448060944,0.0025019676704992
A-USD,2022-02-10,6.0,0.0016367765176728,0.0022981418907308,0.0020278533484755,0.002225079986437,0.0022356306819519,0.0023853442230217,0.0024071448060944,0.0025019676704992
A-USD,2022-02-10,4.0,0.0016367765176728,0.0022981418907308,0.0020278533484755,0.002225079986437,0.0022356306819519,0.0023853442230217,0.0024071448060944,0.0025019676704992
A-USD,2022-02-10,4.0,0.0016367765176728,0.0022981418907308,0.0020278533484755,0.002225079986437,0.0022356306819519,0.0023853442230217,0.0024071448060944,0.0025019676704992
A-USD,2022-02-14,7.0,0.000785338333296,0.0015932151673386,0.0013348729736599,0.0011261253328176,0.0016138753954699,0.0018210096610133,0.001877958284432,0.0020137296121251
A-USD,2022-02-14,6.0,0.000785338333296,0.0015932151673386,0.0013348729736599,0.0011261253328176,0.0016138753954699,0.0018210096610133,0.001877958284432,0.0020137296121251
A-USD,2022-02-14,4.0,0.000785338333296,0.0015932151673386,0.0013348729736599,0.0011261253328176,0.0016138753954699,0.0018210096610133,0.001877958284432,0.0020137296121251
A-USD,2022-02-14,4.0,0.000785338333296,0.0015932151673386,0.0013348729736599,0.0011261253328176,0.0016138753954699,0.0018210096610133,0.001877958284432,0.0020137296121251
A-USD,2022-04-10,4.0,0.0014652608105496,0.0022376705851523,0.0018528021095873,0.0013788092292239,0.0011641162422386,0.0010888301001609,0.000801619978913,0.0005388244462444
A-USD,2022-04-10,2.0,0.0014652608105496,0.0022376705851523,0.0018528021095873,0.0013788092292239,0.0011641162422386,0.0010888301001609,0.000801619978913,0.0005388244462444
A-USD,2022-04-10,3.0,0.0014652608105496,0.0022376705851523,0.0018528021095873,0.0013788092292239,0.0011641162422386,0.0010888301001609,0.000801619978913,0.0005388244462444
A-USD,2022-04-10,3.0,0.0014652608105496,0.0022376705851523,0.0018528021095873,0.0013788092292239,0.0011641162422386,0.0010888301001609,0.000801619978913,0.0005388244462444
A-USD,2022-04-26,2.0,-0.0017089712425226,-0.0015387786993581,-0.0013600561052681,-0.0010860930823725,-0.0008109714874538,-0.0005864715486866,-0.0003483947610187,-9.547942495640004e-05
A-USD,2022-04-26,1.0,-0.0017089712425226,-0.0015387786993581,-0.0013600561052681,-0.0010860930823725,-0.0008109714874538,-0.0005864715486866,-0.0003483947610187,-9.547942495640004e-05
A-USD,2022-04-26,2.0,-0.0017089712425226,-0.0015387786993581,-0.0013600561052681,-0.0010860930823725,-0.0008109714874538,-0.0005864715486866,-0.0003483947610187,-9.547942495640004e-05
A-USD,2022-04-26,3.0,-0.0017089712425226,-0.0015387786993581,-0.0013600561052681,-0.0010860930823725,-0.0008109714874538,-0.0005864715486866,-0.0003483947610187,-9.547942495640004e-05
A-USD,2022-05-13,1.0,-0.0027652783558651,-0.0028372675602677,-0.0028822825977121,-0.002907588592847,-0.0027025373930445,-0.0026868521523394,-0.0026492483003573,-0.0025909897260186
A-USD,2022-05-13,2.0,-0.0027652783558651,-0.0028372675602677,-0.0028822825977121,-0.002907588592847,-0.0027025373930445,-0.0026868521523394,-0.0026492483003573,-0.0025909897260186
A-USD,2022-05-13,1.0,-0.0027652783558651,-0.0028372675602677,-0.0028822825977121,-0.002907588592847,-0.0027025373930445,-0.0026868521523394,-0.0026492483003573,-0.0025909897260186
A-USD,2022-05-13,1.0,-0.0027652783558651,-0.0028372675602677,-0.0028822825977121,-0.002907588592847,-0.0027025373930445,-0.0026868521523394,-0.0026492483003573,-0.0025909897260186
A-USD,2022-12-05,4.0,-0.0004547968678334,-8.06807595368714e-05,-0.0001037590287275,-0.0001157206123421,-0.0002222624700485,-0.0001641288706022,-0.0001849908983686,-0.0002052988657789
A-USD,2022-12-05,3.0,-0.0004547968678334,-8.06807595368714e-05,-0.0001037590287275,-0.0001157206123421,-0.0002222624700485,-0.0001641288706022,-0.0001849908983686,-0.0002052988657789
A-USD,2022-12-05,4.0,-0.0004547968678334,-8.06807595368714e-05,-0.0001037590287275,-0.0001157206123421,-0.0002222624700485,-0.0001641288706022,-0.0001849908983686,-0.0002052988657789
A-USD,2022-12-05,5.0,-0.0004547968678334,-8.06807595368714e-05,-0.0001037590287275,-0.0001157206123421,-0.0002222624700485,-0.0001641288706022,-0.0001849908983686,-0.0002052988657789
A-USD,2023-09-07,6.0,0.0003231044547819,0.0005502700071876,0.0006110628297519,0.0006795647532962,0.0005397448827795,0.0005939049897789,0.0006048137354267,0.0006032514618454
A-USD,2023-09-07,5.0,0.0003231044547819,0.0005502700071876,0.0006110628297519,0.0006795647532962,0.0005397448827795,0.0005939049897789,0.0006048137354267,0.0006032514618454
A-USD,2023-09-07,4.0,0.0003231044547819,0.0005502700071876,0.0006110628297519,0.0006795647532962,0.0005397448827795,0.0005939049897789,0.0006048137354267,0.0006032514618454
A-USD,2023-09-07,1.0,0.0003231044547819,0.0005502700071876,0.0006110628297519,0.0006795647532962,0.0005397448827795,0.0005939049897789,0.0006048137354267,0.0006032514618454
A-USD,2023-09-11,6.0,0.000210303955634,0.000237935196805,0.0002635309237024,0.0002916544689887,0.0003648073024604,0.000403433139167,0.0004448076247575,0.0004901268000213
A-USD,2023-09-11,5.0,0.000210303955634,0.000237935196805,0.0002635309237024,0.0002916544689887,0.0003648073024604,0.000403433139167,0.0004448076247575,0.0004901268000213
A-USD,2023-09-11,4.0,0.000210303955634,0.000237935196805,0.0002635309237024,0.0002916544689887,0.0003648073024604,0.000403433139167,0.0004448076247575,0.0004901268000213
A-USD,2023-09-11,1.0,0.000210303955634,0.000237935196805,0.0002635309237024,0.0002916544689887,0.0003648073024604,0.000403433139167,0.0004448076247575,0.0004901268000213
A-USD,2023-09-23,5.0,-0.0002757411647214,-0.0002512209415623,-0.0002162700975802,-0.0001682089193691,-8.218675496662824e-05,-3.379815252793359e-05,2.05575447306674e-05,7.976445530838891e-05
A-USD,2023-09-23,6.0,-0.0002757411647214,-0.0002512209415623,-0.0002162700975802,-0.0001682089193691,-8.218675496662824e-05,-3.379815252793359e-05,2.05575447306674e-05,7.976445530838891e-05
A-USD,2023-09-23,5.0,-0.0002757411647214,-0.0002512209415623,-0.0002162700975802,-0.0001682089193691,-8.218675496662824e-05,-3.379815252793359e-05,2.05575447306674e-05,7.976445530838891e-05
A-USD,2023-09-23,5.0,-0.0002757411647214,-0.0002512209415623,-0.0002162700975802,-0.0001682089193691,-8.218675496662824e-05,-3.379815252793359e-05,2.05575447306674e-05,7.976445530838891e-05
A-USD,2023-12-25,4.0,-0.0003454767429273,-0.0002467667445811,-0.0001168821037719,5.019075914157673e-05,-9.372862977207524e-05,-3.079160148326354e-05,2.3202184291209977e-05,5.822325630699287e-05
A-USD,2023-12-25,3.0,-0.0003454767429273,-0.0002467667445811,-0.0001168821037719,5.019075914157673e-05,-9.372862977207524e-05,-3.079160148326354e-05,2.3202184291209977e-05,5.822325630699287e-05
A-USD,2023-12-25,8.0,-0.0003454767429273,-0.0002467667445811,-0.0001168821037719,5.019075914157673e-05,-9.372862977207524e-05,-3.079160148326354e-05,2.3202184291209977e-05,5.822325630699287e-05
A-USD,2023-12-25,8.0,-0.0003454767429273,-0.0002467667445811,-0.0001168821037719,5.019075914157673e-05,-9.372862977207524e-05,-3.079160148326354e-05,2.3202184291209977e-05,5.822325630699287e-05
A-USD,2023-12-30,,-0.0001080936501419,-0.000210256188648,-0.0004324889990912,-0.0004836081359338,-0.0002252128964662,-0.0002544927080473,-0.0002655518378971,-0.0002238175475986
A-USD,2024-01-12,6.0,0.0006251079172989,0.0008314677642533,0.0008312729884916,0.0008221912995379,0.0006415233665404,0.0006456272288508,0.0005991670950002,0.0005411406216274
A-USD,2024-01-12,4.0,0.0006251079172989,0.0008314677642533,0.0008312729884916,0.0008221912995379,0.0006415233665404,0.0006456272288508,0.0005991670950002,0.0005411406216274
A-USD,2024-01-12,4.0,0.0006251079172989,0.0008314677642533,0.0008312729884916,0.0008221912995379,0.0006415233665404,0.0006456272288508,0.0005991670950002,0.0005411406216274
A-USD,2024-01-12,5.0,0.0006251079172989,0.0008314677642533,0.0008312729884916,0.0008221912995379,0.0006415233665404,0.0006456272288508,0.0005991670950002,0.0005411406216274
A-USD,2024-01-20,,0.0001618133241998,0.0004093629252653,0.0004417136782639,0.0004802455118144,0.0004423566454274,0.0005124924757343,0.0005382748633515,0.0005624151596234
A-USD,2024-01-24,,-0.0001220013685989,-0.0001496573182984,1.4849545441974078e-05,6.709141323796384e-05,0.0001416147398516,0.0002075187669643,0.00029681278828,0.0003673035989895
A-USD,2024-01-28,,8.097937568161831e-05,0.0001097409648208,2.939318258437769e-05,-7.206008147560153e-05,8.81432019785938e-05,8.993415855283766e-05,8.498245698584497e-05,9.887977558621178e-05
A-USD,2024-02-21,8.0,5.785067101087872e-05,0.0004523626103898,0.0004509234939494,0.0004515895869355,0.0003472647045726,0.000419618212963,0.0004114321136063,0.0004015592685206
A-USD,2024-02-21,8.0,5.785067101087872e-05,0.0004523626103898,0.0004509234939494,0.0004515895869355,0.0003472647045726,0.000419618212963,0.0004114321136063,0.0004015592685206
A-USD,2024-02-21,7.0,5.785067101087872e-05,0.0004523626103898,0.0004509234939494,0.0004515895869355,0.0003472647045726,0.000419618212963,0.0004114321136063,0.0004015592685206
A-USD,2024-02-21,7.0,5.785067101087872e-05,0.0004523626103898,0.0004509234939494,0.0004515895869355,0.0003472647045726,0.000419618212963,0.0004114321136063,0.0004015592685206
A-USD,2024-02-28,8.0,3.72290993674515e-05,-1.1126877665187246e-05,-2.309936633948604e-05,-3.112098306618828e-05,7.135201350727374e-05,7.98827420422293e-05,0.000102635146969,0.0001340687752962
A-USD,2024-02-28,8.0,3.72290993674515e-05,-1.1126877665187246e-05,-2.309936633948604e-05,-3.112098306618828e-05,7.135201350727374e-05,7.98827420422293e-05,0.000102635146969,0.0001340687752962
A-USD,2024-02-28,8.0,3.72290993674515e-05,-1.1126877665187246e-05,-2.309936633948604e-05,-3.112098306618828e-05,7.135201350727374e-05,7.98827420422293e-05,0.000102635146969,0.0001340687752962
A-USD,2024-02-28,7.0,3.72290993674515e-05,-1.1126877665187246e-05,-2.309936633948604e-05,-3.112098306618828e-05,7.135201350727374e-05,7.98827420422293e-05,0.000102635146969,0.0001340687752962
A-USD,2024-03-04,9.0,0.0005906652171751,0.0005451455257708,0.0004139527990343,0.0001310274924783,0.0003006575656182,0.000228155652729,0.0001489081844686,8.264703082718611e-05
A-USD,2024-03-04,8.0,0.0005906652171751,0.0005451455257708,0.0004139527990343,0.0001310274924783,0.0003006575656182,0.000228155652729,0.0001489081844686,8.264703082718611e-05
A-USD,2024-03-04,8.0,0.0005906652171751,0.0005451455257708,0.0004139527990343,0.0001310274924783,0.0003006575656182,0.000228155652729,0.0001489081844686,8.264703082718611e-05
A-USD,2024-03-04,8.0,0.0005906652171751,0.0005451455257708,0.0004139527990343,0.0001310274924783,0.0003006575656182,0.000228155652729,0.0001489081844686,8.264703082718611e-05
A-USD,2024-03-08,9.0,0.0012074983245779,0.0010783870153512,0.0008959738694179,0.0007792215053248,0.0007316678636798,0.0006127102484552,0.0004962910567312,0.0003963703535596
A-USD,2024-03-08,8.0,0.0012074983245779,0.0010783870153512,0.0008959738694179,0.0007792215053248,0.0007316678636798,0.0006127102484552,0.0004962910567312,0.0003963703535596
A-USD,2024-03-08,8.0,0.0012074983245779,0.0010783870153512,0.0008959738694179,0.0007792215053248,0.0007316678636798,0.0006127102484552,0.0004962910567312,0.0003963703535596
A-USD,2024-03-08,8.0,0.0012074983245779,0.0010783870153512,0.0008959738694179,0.0007792215053248,0.0007316678636798,0.0006127102484552,0.0004962910567312,0.0003963703535596
A-USD,2024-03-22,8.0,0.0010635153548724,0.0016745914359858,0.0018531853396722,0.0019770025277665,0.0018768590805352,0.0020801950119509,0.0021815959059422,0.0022636985475096
A-USD,2024-03-22,7.0,0.0010635153548724,0.0016745914359858,0.0018531853396722,0.0019770025277665,0.0018768590805352,0.0020801950119509,0.0021815959059422,0.0022636985475096
A-USD,2024-03-22,8.0,0.0010635153548724,0.0016745914359858,0.0018531853396722,0.0019770025277665,0.0018768590805352,0.0020801950119509,0.0021815959059422,0.0022636985475096
A-USD,2024-03-22,7.0,0.0010635153548724,0.0016745914359858,0.0018531853396722,0.0019770025277665,0.0018768590805352,0.0020801950119509,0.0021815959059422,0.0022636985475096
A-USD,2024-03-26,8.0,0.0001205260699216,0.000402088909919,0.0006605187195296,0.0008226379546887,0.0010259854416185,0.0012523502845427,0.0014649156281986,0.0016660148553659
A-USD,2024-03-26,7.0,0.0001205260699216,0.000402088909919,0.0006605187195296,0.0008226379546887,0.0010259854416185,0.0012523502845427,0.0014649156281986,0.0016660148553659
A-USD,2024-03-26,8.0,0.0001205260699216,0.000402088909919,0.0006605187195296,0.0008226379546887,0.0010259854416185,0.0012523502845427,0.0014649156281986,0.0016660148553659
A-USD,2024-03-26,7.0,0.0001205260699216,0.000402088909919,0.0006605187195296,0.0008226379546887,0.0010259854416185,0.0012523502845427,0.0014649156281986,0.0016660148553659
A-USD,2024-04-04,6.0,5.158157090949869e-05,0.0004600349009052,0.000528409362715,0.000548735878734,0.0004356886704193,0.0005317154452967,0.0005496355813946,0.0005549421360645
A-USD,2024-04-04,4.0,5.158157090949869e-05,0.0004600349009052,0.000528409362715,0.000548735878734,0.0004356886704193,0.0005317154452967,0.0005496355813946,0.0005549421360645
A-USD,2024-04-04,2.0,5.158157090949869e-05,0.0004600349009052,0.000528409362715,0.000548735878734,0.0004356886704193,0.0005317154452967,0.0005496355813946,0.0005549421360645
A-USD,2024-04-04,2.0,5.158157090949869e-05,0.0004600349009052,0.000528409362715,0.000548735878734,0.0004356886704193,0.0005317154452967,0.0005496355813946,0.0005549421360645
A-USD,2024-05-01,5.0,-0.000638471679753,-3.8076859286608616e-06,0.0001249425197397,0.0001338135626058,-1.422865562401626e-05,0.0001418321004082,0.0001782420469924,0.0001915669288056
A-USD,2024-05-01,4.0,-0.000638471679753,-3.8076859286608616e-06,0.0001249425197397,0.0001338135626058,-1.422865562401626e-05,0.0001418321004082,0.0001782420469924,0.0001915669288056
A-USD,2024-05-01,4.0,-0.000638471679753,-3.8076859286608616e-06,0.0001249425197397,0.0001338135626058,-1.422865562401626e-05,0.0001418321004082,0.0001782420469924,0.0001915669288056
A-USD,2024-05-01,3.0,-0.000638471679753,-3.8076859286608616e-06,0.0001249425197397,0.0001338135626058,-1.422865562401626e-05,0.0001418321004082,0.0001782420469924,0.0001915669288056
