symbol,date,regime,entry_price,exit_pct,exit_price,bars_held,return,win
DASH-USD,2021-02-12,9,169.92604064941406,0.45,246.39275894165038,1,0.44999999999999996,True
DASH-USD,2021-02-16,8,248.9886474609375,0.45,301.69317626953125,5,0.2116744251035072,False
DASH-USD,2021-04-13,9,293.0616760253906,0.45,315.9982604980469,5,0.07826538353199419,False
DASH-USD,2021-05-23,1,151.4751434326172,0.45,219.63895797729492,3,0.44999999999999996,True
DASH-USD,2024-11-29,9,37.49166870117188,0.45,54.36291961669923,3,0.44999999999999996,True
DCR-USD,2020-12-15,4,27.38565826416016,0.45,33.94490051269531,5,0.2395137697719425,False
DCR-USD,2021-01-05,9,47.17770767211914,0.45,68.40767612457275,3,0.44999999999999973,True
DCR-USD,2021-05-23,1,106.0433120727539,0.45,153.76280250549317,4,0.44999999999999996,True
DCR-USD,2022-01-11,2,56.88230514526367,0.45,82.47934246063232,3,0.44999999999999996,True
DCR-USD,2022-08-02,8,27.041093826293945,0.45,39.20958604812622,3,0.44999999999999996,True
DCR-USD,2023-12-24,9,16.779857635498047,0.45,24.330793571472167,3,0.44999999999999996,True
DEXE-USD,2021-05-23,1,5.279675006866455,0.45,6.036403179168701,5,0.14332855172299186,False
DEXE-USD,2021-07-01,5,3.1928889751434326,0.45,4.629689013957977,3,0.44999999999999996,True
DEXE-USD,2021-07-19,1,3.3256208896636963,0.45,4.82215029001236,3,0.44999999999999996,True
DEXE-USD,2021-07-23,8,7.175412178039551,0.45,10.404347658157349,1,0.44999999999999996,True
DEXE-USD,2021-08-05,9,11.07010269165039,0.45,16.051648902893067,3,0.44999999999999996,True
DEXE-USD,2021-08-22,9,11.711965560913086,0.45,16.982350063323974,3,0.44999999999999996,True
DEXE-USD,2022-07-22,8,3.087815046310425,0.45,4.477331817150116,3,0.44999999999999996,True
DEXE-USD,2023-11-06,9,2.496668100357056,0.45,3.620168745517731,3,0.44999999999999996,True
DEXE-USD,2024-02-25,9,4.063436985015869,0.45,5.89198362827301,3,0.44999999999999996,True
DEXE-USD,2024-03-04,7,6.589571952819824,0.45,9.554879331588745,3,0.44999999999999996,True
DEXE-USD,2024-03-19,2,9.973708152770996,0.45,14.461876821517944,3,0.44999999999999996,True
DEXE-USD,2024-12-20,1,9.119857788085938,0.45,13.223793792724608,3,0.44999999999999996,True
DEXE-USD,2024-12-30,3,14.392621994018556,0.45,20.869301891326906,3,0.44999999999999996,True
DGB-USD,2020-12-23,4,0.018725000321865,0.45,0.027151250466704246,3,0.44999999999999996,True
DGB-USD,2020-12-31,6,0.0249729994684457,0.45,0.0279760006815195,5,0.12024992099440035,False
DGB-USD,2021-02-05,9,0.0389840006828308,0.45,0.0490380004048347,5,0.25790066555256996,False
DGB-USD,2021-02-09,8,0.0515910014510154,0.45,0.0600490011274814,5,0.16394331256579098,False
DGB-USD,2021-02-14,8,0.0600490011274814,0.45,0.0835219994187355,5,0.39089739796706957,False
DGB-USD,2021-04-13,9,0.0826079994440078,0.45,0.11978159919381132,3,0.44999999999999996,True
DGB-USD,2022-03-24,9,0.0234169997274875,0.45,0.033954649604856876,3,0.44999999999999996,True
DGB-USD,2024-03-29,8,0.0145039996132254,0.45,0.02103079943917683,3,0.44999999999999996,True
DGB-USD,2024-11-17,8,0.0082040000706911,0.45,0.011895800102502095,3,0.44999999999999996,True
DGB-USD,2024-11-27,8,0.0110210003331303,0.45,0.015980450483038935,3,0.44999999999999996,True
DGB-USD,2024-12-01,9,0.0153160002082586,0.45,0.0180719997733831,5,0.17994251290480046,False
DGB-USD,2024-12-31,3,0.0104350000619888,0.45,0.015130750089883759,4,0.44999999999999996,True
DGB-USD,2025-03-05,3,0.0083539998158812,0.45,0.0086209997534751,5,0.031960730605514964,False
DGB-USD,2025-03-23,8,0.0081259999424219,0.45,0.011782699916511754,3,0.44999999999999996,True
DOGE-USD,2020-12-30,6,0.0046359999105334,0.45,0.00672219987027343,3,0.44999999999999996,True
DOGE-USD,2021-01-25,7,0.0083830002695322,0.45,0.01215535039082169,3,0.44999999999999996,True
DOGE-USD,2021-04-10,9,0.0638450011610984,0.45,0.09257525168359267,3,0.44999999999999996,True
DOGE-USD,2021-04-14,9,0.12151700258255,0.45,0.17619965374469748,1,0.44999999999999996,True
DOGE-USD,2021-04-30,8,0.3375610113143921,0.45,0.4894634664058685,4,0.44999999999999996,True
DOGE-USD,2021-05-12,6,0.3853760063648224,0.45,0.5587952092289924,2,0.44999999999999973,True
DOGE-USD,2021-05-30,2,0.3022240102291107,0.45,0.43822481483221054,3,0.44999999999999996,True
DOGE-USD,2021-06-21,1,0.1786909997463226,0.45,0.25910194963216776,0,0.44999999999999996,True
DOGE-USD,2022-10-25,8,0.0628819987177848,0.45,0.09117889814078796,4,0.44999999999999996,True
DOGE-USD,2024-02-25,9,0.0860989987850189,0.45,0.1248435482382774,4,0.44999999999999996,True
DOGE-USD,2024-02-29,7,0.1171849966049194,0.45,0.16991824507713313,4,0.44999999999999996,True
DOGE-USD,2024-11-07,7,0.1931589990854263,0.45,0.2800805486738681,3,0.44999999999999996,True
DOGE-USD,2025-05-07,4,0.1720069944858551,0.45,0.24941014200448988,4,0.44999999999999996,True
DYDX-USD,2022-07-01,5,1.3425869941711426,0.45,1.9467511415481566,4,0.44999999999999996,True
DYDX-USD,2022-11-08,4,1.4261080026626587,0.45,2.067856603860855,3,0.44999999999999996,True
DYDX-USD,2023-01-23,7,1.7499380111694336,0.45,2.302061080932617,5,0.31551007306493983,False
DYDX-USD,2023-01-28,7,2.302061080932617,0.45,3.3379885673522947,4,0.44999999999999996,True
DYDX-USD,2023-03-11,2,1.8927639722824097,0.45,2.744507759809494,3,0.44999999999999996,True
DYDX-USD,2024-10-17,6,0.9554479718208312,0.45,1.1173410415649414,5,0.1694420570442834,False
DYDX-USD,2024-12-04,9,1.843785047531128,0.45,2.6734883189201355,3,0.44999999999999996,True
DYDX-USD,2025-05-07,4,0.5658479928970337,0.45,0.7101969718933105,5,0.2551020429660582,False
EGLD-USD,2021-04-08,8,180.4528350830078,0.45,212.3840484619141,5,0.1769504666646995,False
EGLD-USD,2021-05-23,1,85.8672866821289,0.45,99.58363342285156,5,0.15973890955118963,False
EGLD-USD,2021-06-26,1,63.6269416809082,0.45,80.219970703125,5,0.2607862107443657,False
EGLD-USD,2021-09-07,6,158.03482055664062,0.45,229.1504898071289,3,0.44999999999999996,True
EGLD-USD,2021-09-20,1,184.140380859375,0.45,218.8578338623047,5,0.1885379667452889,False
EGLD-USD,2021-11-18,1,308.2247009277344,0.45,446.92581634521486,4,0.44999999999999996,True
EGLD-USD,2023-11-02,7,32.98097229003906,0.45,47.822409820556636,3,0.44999999999999996,True
EGLD-USD,2025-05-07,4,15.35859489440918,0.45,19.66048240661621,5,0.28009642430070225,False
ELF-USD,2020-09-07,2,0.0903960019350051,0.45,0.1310742028057574,3,0.44999999999999996,True
ELF-USD,2020-11-07,6,0.0850310027599334,0.45,0.12329495400190343,3,0.44999999999999996,True
ELF-USD,2020-11-30,8,0.1050800010561943,0.45,0.1264780014753341,5,0.20363532740827317,False
ELF-USD,2021-02-08,8,0.1781540066003799,0.45,0.25832330957055083,5,0.44999999999999996,True
ELF-USD,2021-02-16,8,0.2425239980220794,0.45,0.3516597971320151,3,0.44999999999999996,True
ELF-USD,2021-03-26,6,0.3482750058174133,0.45,0.5049987584352492,3,0.44999999999999996,True
ELF-USD,2021-04-07,8,0.3669449985027313,0.45,0.5320702478289604,3,0.44999999999999996,True
ELF-USD,2021-04-24,3,0.324766993522644,0.45,0.47091214060783376,4,0.44999999999999996,True
ELF-USD,2021-06-28,4,0.1657100021839141,0.45,0.24027950316667543,3,0.44999999999999996,True
ELF-USD,2021-08-31,9,0.4330169856548309,0.45,0.6278746291995048,3,0.44999999999999996,True
ELF-USD,2021-09-14,3,0.7167069911956787,0.45,1.039225137233734,3,0.44999999999999973,True
ELF-USD,2024-11-22,8,0.4232839941978454,0.45,0.6137617915868758,3,0.44999999999999996,True
ENJ-USD,2021-01-05,9,0.1466829925775528,0.45,0.21269033923745154,3,0.44999999999999996,True
ENJ-USD,2021-01-16,7,0.1975110024213791,0.45,0.2863909535109997,1,0.44999999999999996,True
ENJ-USD,2021-02-08,8,0.3932799994945526,0.45,0.5702559992671012,3,0.44999999999999996,True
ENJ-USD,2021-02-27,2,0.568647027015686,0.45,0.8245381891727447,3,0.44999999999999996,True
ENJ-USD,2021-03-05,5,1.2098710536956787,0.45,1.754313027858734,3,0.44999999999999996,True
ENJ-USD,2021-03-11,7,1.7957769632339478,0.45,2.6038765966892243,3,0.44999999999999996,True
ENJ-USD,2021-04-05,9,2.4742350578308105,0.45,3.587640833854675,4,0.44999999999999996,True
ENJ-USD,2021-04-25,3,2.029042959213257,0.45,2.766252040863037,5,0.3633284738020659,False
ENJ-USD,2021-05-23,1,0.9533849954605104,0.45,1.38240824341774,3,0.44999999999999996,True
ENJ-USD,2021-10-27,4,2.089766025543213,0.45,3.0301607370376584,3,0.44999999999999996,True
ENJ-USD,2021-11-22,4,3.579698085784912,0.45,3.7018558979034415,5,0.034125171785749586,False
ENJ-USD,2022-05-12,1,0.5792739987373352,0.45,0.7398620247840881,5,0.27722291419396106,False
ENJ-USD,2024-11-15,7,0.1607860028743744,0.45,0.1905719935894012,5,0.1852523862932225,False
ENJ-USD,2024-11-21,7,0.2007849961519241,0.45,0.29113824442028996,3,0.44999999999999996,True
ENJ-USD,2025-04-17,7,0.0609339997172355,0.45,0.08835429958999147,3,0.44999999999999996,True
ENJ-USD,2025-05-07,4,0.0731289982795715,0.45,0.0967490002512931,5,0.32299091369230215,False
ENS-USD,2022-05-27,1,9.69219970703125,0.45,10.687785148620604,5,0.10272027730372724,False
ENS-USD,2023-12-31,7,9.66301155090332,0.45,14.011366748809815,3,0.44999999999999996,True
ENS-USD,2024-01-07,1,11.737144470214844,0.45,17.01885948181152,3,0.44999999999999973,True
ENS-USD,2024-05-18,7,15.225726127624512,0.45,22.07730288505554,4,0.44999999999999996,True
ENS-USD,2024-11-24,9,20.27056884765625,0.45,29.39232482910156,3,0.44999999999999996,True
ENS-USD,2025-05-07,4,18.055559158325195,0.45,22.929527282714844,5,0.2699427961023473,False
EOS-USD,2021-02-10,9,4.1298699378967285,0.45,4.698224067687988,5,0.1376203460007055,False
EOS-USD,2021-03-29,8,4.285964012145996,0.45,6.214647817611694,4,0.44999999999999996,True
EOS-USD,2021-05-02,9,6.528201103210449,0.45,9.465891599655151,4,0.44999999999999996,True
EOS-USD,2021-05-08,9,10.359125137329102,0.45,10.649879455566406,5,0.028067458823291203,False
EOS-USD,2021-05-23,1,4.32114315032959,0.45,6.265657567977905,3,0.44999999999999996,True
EOS-USD,2022-08-19,3,1.2738020420074463,0.45,1.847012960910797,3,0.44999999999999996,True
EOS-USD,2024-02-28,7,0.8314329981803894,0.45,1.10302996635437,5,0.3266612809070326,False
EOS-USD,2024-11-28,9,0.8152329921722412,0.45,1.1820878386497498,4,0.44999999999999996,True
EOS-USD,2025-03-30,1,0.5937910079956055,0.45,0.8609969615936279,4,0.44999999999999996,True
ETC-USD,2021-02-08,8,8.695137977600098,0.45,12.607950067520141,5,0.44999999999999996,True
ETC-USD,2021-04-03,8,13.665507316589355,0.45,19.814985609054563,4,0.44999999999999973,True
ETC-USD,2021-04-12,9,19.53263282775879,0.45,28.322317600250244,3,0.44999999999999996,True
ETC-USD,2021-04-29,7,34.4580078125,0.45,49.964111328125,4,0.44999999999999996,True
ETC-USD,2021-05-03,9,52.05988693237305,0.45,75.48683605194091,2,0.44999999999999996,True
ETC-USD,2021-05-22,1,58.537742614746094,0.45,74.30797576904297,5,0.26940282371469926,False
ETC-USD,2021-06-26,1,40.51564407348633,0.45,58.747683906555174,4,0.44999999999999996,True
ETC-USD,2022-03-17,8,27.165170669555664,0.45,39.38949747085571,3,0.44999999999999973,True
ETC-USD,2022-07-14,6,14.70003890991211,0.45,21.315056419372556,4,0.44999999999999996,True
ETC-USD,2022-07-25,7,23.391447067260746,0.45,33.91759824752808,3,0.4500000000000002,True
ETC-USD,2024-01-07,1,19.235271453857425,0.45,27.891143608093266,4,0.44999999999999996,True
ETH-USD,2020-12-31,6,737.8034057617188,0.45,1069.8149383544921,4,0.44999999999999996,True
ETH-USD,2021-05-23,1,2109.579833984375,0.45,2419.90625,5,0.14710342363745,False
ETH-USD,2025-05-07,4,1811.606689453125,0.45,2496.397705078125,5,0.3780020352164408,False
ETHW-USD,2023-11-21,3,1.5194460153579712,0.45,2.203196722269058,3,0.44999999999999996,True
ETHW-USD,2023-12-20,6,2.57936692237854,0.45,3.740082037448883,3,0.44999999999999996,True
ETHW-USD,2024-04-05,2,4.314077854156494,0.45,5.187452793121338,5,0.2024476535868196,False
ETHW-USD,2024-09-25,9,2.195687055587769,0.45,3.183746230602265,4,0.44999999999999996,True
ETHW-USD,2025-04-23,7,1.417896032333374,0.45,2.0559492468833924,3,0.44999999999999996,True
EUL-USD,2023-02-05,8,6.205755233764648,0.45,8.99834508895874,3,0.44999999999999996,True
EUL-USD,2023-03-15,6,2.303652048110962,0.45,3.340295469760895,3,0.44999999999999996,True
EUL-USD,2023-03-24,6,2.8204920291900635,0.45,4.089713442325592,1,0.44999999999999996,True
EUL-USD,2023-06-26,7,1.6016759872436523,0.45,2.3224301815032957,2,0.44999999999999996,True
EUL-USD,2023-12-25,9,3.0612680912017822,0.45,3.826324939727783,5,0.24991501094752455,False
EUL-USD,2024-02-19,9,4.375175952911377,0.45,6.344005131721496,3,0.44999999999999996,True
EUL-USD,2024-11-07,7,2.844094038009644,0.45,4.123936355113984,3,0.4500000000000002,True
EUL-USD,2024-12-22,1,2.8776650428771973,0.45,3.6858389377594,5,0.28084362941496477,False
EUL-USD,2024-12-26,2,3.6358509063720703,0.45,5.271983814239502,3,0.44999999999999996,True
EUL-USD,2025-01-13,1,3.4026401042938232,0.45,4.933828151226043,4,0.44999999999999996,True
EUL-USD,2025-02-18,4,4.1354289054870605,0.45,5.996371912956238,5,0.44999999999999996,True
EUL-USD,2025-03-16,5,5.457519054412842,0.45,6.297708034515381,5,0.15395071858213272,False
EWT-USD,2021-01-03,8,6.314847946166992,0.45,9.156529521942138,3,0.44999999999999996,True
EWT-USD,2021-01-13,7,6.810434818267822,0.45,9.456402778625488,5,0.3885167439324595,False
EWT-USD,2021-02-11,8,11.445893287658691,0.45,15.701998710632324,5,0.371845631966768,False
EWT-USD,2021-02-28,3,11.840676307678224,0.45,17.168980646133424,3,0.44999999999999973,True
EWT-USD,2021-05-23,1,7.660789966583252,0.45,11.108145451545715,1,0.44999999999999996,True
EWT-USD,2021-08-17,8,9.487272262573242,0.45,13.7565447807312,4,0.44999999999999996,True
EWT-USD,2021-08-30,8,10.010736465454102,0.45,13.293560981750488,5,0.32793037032040906,False
EWT-USD,2021-11-29,6,10.05606174468994,0.45,14.581289529800411,4,0.44999999999999996,True
EWT-USD,2022-08-08,9,2.589529037475586,0.45,3.7548171043395997,3,0.44999999999999996,True
EWT-USD,2022-08-18,3,3.664383888244629,0.45,4.419928073883057,5,0.2061858715355176,False
EWT-USD,2022-10-15,1,3.7786269187927246,0.45,4.415296077728272,5,0.16849219904963908,False
EWT-USD,2023-11-04,8,1.8467819690704343,0.45,2.6778338551521297,3,0.44999999999999996,True
EWT-USD,2025-05-05,3,0.6847670078277588,0.45,0.9929121613502502,4,0.44999999999999996,True
EWT-USD,2025-05-12,9,1.052245020866394,0.45,1.3916759490966797,5,0.3225778421368115,False
FET-USD,2020-07-25,8,0.0502760000526905,0.45,0.07290020007640122,3,0.44999999999999996,True
FET-USD,2020-08-03,9,0.0720970034599304,0.45,0.0925260037183761,5,0.28335435979387946,False
FET-USD,2020-08-13,9,0.0957560017704963,0.45,0.13884620256721963,3,0.44999999999999996,True
FET-USD,2021-01-12,6,0.0586449988186359,0.45,0.08503524828702205,3,0.44999999999999996,True
FET-USD,2021-01-31,8,0.0983840003609657,0.45,0.14265680052340027,3,0.44999999999999996,True
FET-USD,2021-02-06,9,0.1702439934015274,0.45,0.24685379043221473,3,0.44999999999999996,True
FET-USD,2021-02-28,3,0.2448199987411499,0.45,0.35498899817466734,3,0.44999999999999996,True
FET-USD,2021-03-10,8,0.4560379981994629,0.45,0.6612550973892212,4,0.44999999999999996,True
FET-USD,2021-04-24,3,0.36735799908638,0.45,0.532669098675251,3,0.44999999999999996,True
FET-USD,2021-05-23,1,0.2137310057878494,0.45,0.3099099583923816,3,0.44999999999999996,True
FET-USD,2021-08-28,9,0.5513449907302856,0.45,0.7064419984817505,5,0.28130664168369535,False
FET-USD,2021-09-05,9,0.6693239808082581,0.45,0.9705197721719742,2,0.44999999999999996,True
FET-USD,2021-09-21,1,0.6032459735870361,0.45,0.8747066617012024,4,0.44999999999999996,True
FET-USD,2021-11-18,1,0.6821349859237671,0.45,0.8216270208358765,5,0.2044933008724148,False
FET-USD,2022-12-06,7,0.0700009986758232,0.45,0.10150144807994363,3,0.44999999999999996,True
FET-USD,2023-01-04,8,0.1130440011620521,0.45,0.16391380168497555,3,0.44999999999999996,True
FET-USD,2023-02-02,8,0.274830013513565,0.45,0.39850351959466923,3,0.44999999999999996,True
FET-USD,2023-03-11,2,0.3184219896793365,0.45,0.4617118850350379,3,0.44999999999999996,True
FET-USD,2023-12-11,8,0.4925569891929626,0.45,0.7142076343297957,4,0.44999999999999996,True
FET-USD,2024-02-16,7,0.7076020240783691,0.45,1.0260229349136352,4,0.44999999999999996,True
FET-USD,2024-02-26,8,1.1161030530929563,0.45,1.6183494269847867,4,0.44999999999999996,True
FET-USD,2024-03-03,8,1.7745029926300049,0.45,2.573029339313507,4,0.44999999999999996,True
FET-USD,2024-06-18,1,1.1960140466690063,0.45,1.7342203676700592,2,0.44999999999999996,True
FET-USD,2024-08-20,7,0.8721349835395813,0.45,1.2645957261323928,4,0.44999999999999996,True
FET-USD,2025-05-07,4,0.6753630042076111,0.45,0.8312940001487732,5,0.23088471676667077,False
FIL-USD,2020-09-26,5,16.22114372253418,0.45,21.75889778137207,5,0.3413910975429508,False
FIL-USD,2020-10-07,2,19.50029945373535,0.45,27.37141990661621,5,0.4036410041576628,False
FIL-USD,2020-10-12,7,27.37141990661621,0.45,39.6885588645935,3,0.44999999999999996,True
FIL-USD,2020-10-22,7,23.77047538757324,0.45,34.467189311981194,3,0.44999999999999996,True
FIL-USD,2021-02-06,9,24.278181076049805,0.45,35.20336256027222,3,0.44999999999999996,True
FIL-USD,2021-03-14,7,54.541751861572266,0.45,79.08554019927978,3,0.44999999999999973,True
FIL-USD,2021-03-23,4,82.44951629638672,0.45,119.55179862976074,3,0.44999999999999996,True
FIL-USD,2021-03-28,7,125.44705200195312,0.45,181.89822540283203,3,0.44999999999999996,True
FIL-USD,2021-09-02,9,77.44425201416016,0.45,112.29416542053222,3,0.44999999999999996,True
FIL-USD,2022-03-25,8,18.854961395263672,0.45,27.339694023132324,3,0.44999999999999996,True
FIL-USD,2022-07-27,8,5.643929958343506,0.45,8.183698439598084,3,0.44999999999999996,True
FIL-USD,2023-02-14,2,5.084536075592041,0.45,7.3725773096084595,3,0.44999999999999996,True
FIL-USD,2023-03-11,2,4.991639137268066,0.45,7.237876749038696,3,0.44999999999999996,True
FIL-USD,2023-12-29,8,5.804851055145264,0.45,6.291049957275391,5,0.08375734321368555,False
FLOW-USD,2022-01-26,1,4.953807830810547,0.45,7.183021354675293,4,0.44999999999999996,True
FLOW-USD,2022-08-02,8,1.8778990507125848,0.45,2.7229536235332477,2,0.44999999999999996,True
FLOW-USD,2023-06-28,6,0.5093520283699036,0.45,0.7385604411363601,4,0.44999999999999996,True
FLOW-USD,2024-11-21,7,0.7119380235671997,0.45,0.8691179752349854,5,0.22077757678994003,False
FLR-USD,2023-12-06,7,0.014058000408113,0.45,0.02038410059176385,3,0.44999999999999996,True
FLR-USD,2024-01-12,5,0.0170009993016719,0.45,0.0210769996047019,5,0.23975063057788382,False
FLR-USD,2024-02-01,5,0.0224179998040199,0.45,0.03250609971582885,3,0.44999999999999973,True
FLR-USD,2024-02-22,9,0.0345939993858337,0.45,0.05016129910945886,4,0.44999999999999996,True
FLR-USD,2024-11-13,7,0.0145199997350573,0.45,0.021053999615833086,2,0.44999999999999996,True
FLR-USD,2024-11-28,9,0.0232619997113943,0.45,0.033729899581521734,4,0.44999999999999996,True
FLR-USD,2025-04-08,1,0.0112129999324679,0.45,0.016258849902078452,1,0.44999999999999996,True
FLUID-USD,2022-08-29,3,0.2216469943523407,0.45,0.321388141810894,3,0.44999999999999996,True
FLUID-USD,2022-09-03,6,0.3148329854011535,0.45,0.4419290125370025,5,0.40369349156317247,False
FLUID-USD,2022-10-23,4,0.5417900085449219,0.45,0.687824010848999,5,0.26953985861843166,False
FLUID-USD,2023-03-24,6,0.0270690005272626,0.45,0.039250050764530774,4,0.4500000000000002,True
FLUID-USD,2023-03-28,3,0.0367989987134933,0.45,0.05335854813456528,2,0.44999999999999996,True
FLUID-USD,2025-01-28,2,4.893722057342529,0.45,5.486385822296143,5,0.12110695254226411,False
FRXETH-USD,2025-05-07,4,1812.4056396484373,0.45,2489.359619140625,5,0.37351129608242695,False
GAL-USD,2020-12-24,5,3.460360050201416,0.45,5.017522072792053,3,0.44999999999999996,True
GAL-USD,2021-02-26,1,6.02426290512085,0.45,8.735181212425232,3,0.44999999999999996,True
GAL-USD,2021-05-10,7,6.918272972106934,0.45,10.031495809555054,2,0.44999999999999996,True
GAL-USD,2021-06-14,3,6.424107074737549,0.45,9.314955258369446,3,0.44999999999999996,True
GAL-USD,2021-11-12,6,7.130075931549072,0.45,10.338610100746154,3,0.44999999999999996,True
GAL-USD,2022-03-09,3,2.9685399532318115,0.45,4.304382932186127,5,0.44999999999999996,True
GAL-USD,2024-03-07,8,2.236933946609497,0.45,3.2435542225837706,3,0.44999999999999996,True
GAL-USD,2024-05-22,9,2.6152689456939697,0.45,3.792139971256256,3,0.44999999999999996,True
GAL-USD,2025-04-19,8,1.668552041053772,0.45,2.4194004595279694,3,0.44999999999999996,True
GAL-USD,2025-04-23,7,2.237643003463745,0.45,2.832982063293457,5,0.2660563185942353,False
GAL-USD,2025-04-29,7,2.9183781147003174,0.45,2.9997520446777344,5,0.027883271728061487,False
GALA-USD,2021-05-23,1,0.010037999600172,0.45,0.0110090002417564,5,0.09673248458465378,False
GALA-USD,2021-07-10,3,0.0079979998990893,0.45,0.011597099853679484,3,0.44999999999999996,True
GALA-USD,2021-07-21,4,0.0117969997227191,0.45,0.017105649597942696,3,0.44999999999999996,True
GALA-USD,2021-07-25,8,0.018810000270605,0.45,0.02727450039237725,3,0.44999999999999996,True
GALA-USD,2021-08-08,9,0.0183169990777969,0.45,0.026559648662805507,3,0.44999999999999996,True
GALA-USD,2021-08-21,9,0.0204860009253025,0.45,0.029704701341688622,2,0.44999999999999996,True
GALA-USD,2021-09-10,4,0.0210040006786584,0.45,0.030455800984054676,3,0.44999999999999996,True
GALA-USD,2021-09-14,3,0.044124998152256,0.45,0.06398124732077119,2,0.44999999999999996,True
GALA-USD,2021-09-28,1,0.0764390006661415,0.45,0.11083655096590517,5,0.44999999999999996,True
GALA-USD,2021-10-27,4,0.0749050006270408,0.45,0.10861225090920915,3,0.44999999999999996,True
GALA-USD,2021-11-12,6,0.0840940028429031,0.45,0.12193630412220949,3,0.44999999999999996,True
GALA-USD,2021-11-16,2,0.1150519996881485,0.45,0.1668253995478153,1,0.44999999999999996,True
GALA-USD,2021-11-22,4,0.3911370038986206,0.45,0.5671486556529999,2,0.44999999999999996,True
GALA-USD,2022-02-02,3,0.1874630004167556,0.45,0.2718213506042956,3,0.44999999999999973,True
GALA-USD,2022-05-11,2,0.0649550035595893,0.45,0.09418475516140448,0,0.44999999999999996,True
GALA-USD,2023-01-03,5,0.0176199991255998,0.45,0.02554899873211971,5,0.44999999999999996,True
GALA-USD,2023-01-07,9,0.0233219992369413,0.45,0.03381689889356488,1,0.44999999999999973,True
GALA-USD,2023-03-11,2,0.0315379984676837,0.45,0.0400159992277622,5,0.26881860523792334,False
GALA-USD,2024-02-24,9,0.0297940000891685,0.45,0.0397210009396076,5,0.3331879177260264,False
GALA-USD,2024-03-06,8,0.0425850003957748,0.45,0.06174825057387346,4,0.44999999999999996,True
GALA-USD,2024-11-21,7,0.028991999104619,0.45,0.036566000431776,5,0.2612445350810704,False
GALA-USD,2024-12-01,9,0.0440759994089603,0.45,0.06391019914299244,3,0.44999999999999996,True
GALA-USD,2025-05-06,4,0.0150300003588199,0.45,0.021793500520288854,4,0.44999999999999996,True
GAS-USD,2020-11-22,9,1.3655749559402466,0.45,1.9800836861133575,3,0.44999999999999996,True
GAS-USD,2021-02-07,9,2.1358509063720703,0.45,3.096983814239502,3,0.44999999999999996,True
GAS-USD,2021-02-11,8,3.247261047363281,0.45,4.013282775878906,5,0.23589779735682836,False
GAS-USD,2021-02-18,9,4.282549858093262,0.45,6.209697294235229,3,0.44999999999999996,True
GAS-USD,2021-02-22,7,8.7576265335083,0.45,12.698558473587036,2,0.44999999999999996,True
GAS-USD,2021-04-13,9,13.742280960083008,0.45,19.92630739212036,3,0.44999999999999996,True
GAS-USD,2021-04-24,3,11.41575527191162,0.45,14.722996711730955,5,0.28970850907751844,False
GAS-USD,2021-07-10,3,5.895952224731445,0.45,8.549130725860595,3,0.44999999999999973,True
GAS-USD,2021-07-23,8,6.009079933166504,0.45,8.713165903091431,3,0.44999999999999996,True
GAS-USD,2022-09-12,7,2.523953914642334,0.45,3.6597331762313843,3,0.44999999999999996,True
GAS-USD,2023-02-06,7,2.6872270107269287,0.45,3.8964791655540467,3,0.44999999999999996,True
GAS-USD,2023-10-25,7,2.899005889892578,0.45,4.203558540344238,3,0.44999999999999996,True
GAS-USD,2023-10-29,7,4.9394049644470215,0.45,7.162137198448181,3,0.44999999999999996,True
GAS-USD,2023-11-02,7,6.361512184143066,0.45,9.224192667007445,2,0.44999999999999973,True
GAS-USD,2023-11-06,9,11.41029167175293,0.45,16.544922924041746,3,0.44999999999999973,True
GAS-USD,2025-04-07,1,1.9368460178375244,0.45,2.8084267258644102,2,0.44999999999999996,True
GLM-USD,2020-08-06,9,0.0631859973073005,0.45,0.0730969980359077,5,0.1568543846891548,False
GLM-USD,2020-08-18,9,0.09094899892807,0.45,0.1318760484457015,3,0.44999999999999996,True
GLM-USD,2020-11-07,6,0.0838859975337982,0.45,0.12163469642400739,3,0.44999999999999996,True
GLM-USD,2021-02-03,8,0.1286610066890716,0.45,0.1865584596991538,3,0.44999999999999996,True
GLM-USD,2021-02-16,8,0.2554779946804046,0.45,0.3704430922865867,3,0.44999999999999996,True
GLM-USD,2021-03-25,3,0.4778020083904266,0.45,0.6928129121661185,4,0.44999999999999996,True
GLM-USD,2021-04-24,3,0.3393589854240417,0.45,0.4920705288648604,4,0.44999999999999996,True
GLM-USD,2021-09-01,9,0.5051440000534058,0.45,0.7324588000774384,3,0.44999999999999996,True
GLM-USD,2021-11-23,5,0.560064971446991,0.45,0.8120942085981369,3,0.44999999999999996,True
GLM-USD,2022-02-22,1,0.3186599910259247,0.45,0.4620569869875908,3,0.44999999999999996,True
GLM-USD,2022-05-12,1,0.2049719989299774,0.45,0.2707900106906891,5,0.3211073322419833,False
GLM-USD,2024-02-17,7,0.2336069941520691,0.45,0.3387301415205002,3,0.44999999999999996,True
GLM-USD,2024-02-29,7,0.3720250129699707,0.45,0.5394362688064575,3,0.44999999999999973,True
GLM-USD,2024-04-25,6,0.3889409899711609,0.45,0.5639644354581833,2,0.44999999999999996,True
GLM-USD,2024-05-02,3,0.4453350007534027,0.45,0.6457357510924339,3,0.44999999999999996,True
GLM-USD,2025-02-13,2,0.2661530077457428,0.45,0.38592186123132705,3,0.44999999999999996,True
