symbol,breakout_date,b_macd_-3,b_macd_signal_-3,b_macd_-2,b_macd_signal_-2,b_macd_-1,b_macd_signal_-1,b_macd_+0,b_macd_signal_+0,b_macd_+1,b_macd_signal_+1,b_macd_+2,b_macd_signal_+2,b_macd_+3,b_macd_signal_+3,p_macd_-3,p_macd_signal_-3,p_macd_-2,p_macd_signal_-2,p_macd_-1,p_macd_signal_-1,p_macd_+0,p_macd_signal_+0,p_macd_+1,p_macd_signal_+1,p_macd_+2,p_macd_signal_+2
CFX-USD,2021-05-29,-0.14980935118988403,-0.13115921924683815,-0.14738533533347836,-0.13440444246416622,-0.14756822449895374,-0.13703719887112373,-0.14778983730656442,-0.13918772655821188,-0.14525513646416566,-0.14040120853940263,-0.13497521921102207,-0.1393160106737265,-0.1252411385701082,-0.13650103625300286,-0.14980935118988403,-0.13115921924683815,-0.14738533533347836,-0.13440444246416622,-0.14756822449895374,-0.13703719887112373,-0.14778983730656442,-0.13918772655821188,-0.14525513646416566,-0.14040120853940263,-0.13497521921102207,-0.1393160106737265
CFX-USD,2021-08-02,-0.012218791965102949,-0.016370356881300306,-0.011046402322231197,-0.015305565969486484,-0.010313249409567432,-0.014307102657502674,-0.009706109999851165,-0.013386904125972373,-0.009766531619485042,-0.012662829624674908,-0.008744190283681147,-0.011879101756476156,-0.002901839615630175,-0.010083649328306962,-0.012218791965102949,-0.016370356881300306,-0.011046402322231197,-0.015305565969486484,-0.010313249409567432,-0.014307102657502674,-0.009706109999851165,-0.013386904125972373,-0.009766531619485042,-0.012662829624674908,-0.008744190283681147,-0.011879101756476156
CFX-USD,2021-09-15,-0.006287934402892215,0.0011966341533612703,-0.009254016616401128,-0.0008934960005912095,-0.010987715522296049,-0.0029123399049321773,-0.011499671053651628,-0.004629806134676067,-0.011936371188781658,-0.006091119145497186,-0.012238772573377854,-0.007320649831073321,0.017763776327290648,-0.0023037645994005273,-0.006287934402892215,0.0011966341533612703,-0.009254016616401128,-0.0008934960005912095,-0.010987715522296049,-0.0029123399049321773,-0.011499671053651628,-0.004629806134676067,-0.011936371188781658,-0.006091119145497186,-0.012238772573377854,-0.007320649831073321
CFX-USD,2022-02-02,-0.024757506567077328,-0.023767583477230014,-0.023692137699598312,-0.023752494321703677,-0.022529696511937994,-0.02350793475975054,-0.021852163257839938,-0.023176780459368423,-0.02085771777940737,-0.022712967923376216,-0.018994358043747023,-0.021969245947450377,-0.0152838123037288,-0.020632159218706064,-0.024757506567077328,-0.023767583477230014,-0.023692137699598312,-0.023752494321703677,-0.022529696511937994,-0.02350793475975054,-0.021852163257839938,-0.023176780459368423,-0.02085771777940737,-0.022712967923376216,-0.018994358043747023,-0.021969245947450377
CFX-USD,2022-02-22,-0.006030449677658506,-0.0067145895180041465,-0.006683317513620418,-0.006708335117127402,-0.007709931264536757,-0.006908654346609274,-0.007991558108099706,-0.00712523509890736,-0.006753123122587912,-0.007050812703643471,-0.00557968146866579,-0.006756586456647935,-0.002461312458237469,-0.005897531656965842,-0.006030449677658506,-0.0067145895180041465,-0.006683317513620418,-0.006708335117127402,-0.007709931264536757,-0.006908654346609274,-0.007991558108099706,-0.00712523509890736,-0.006753123122587912,-0.007050812703643471,-0.00557968146866579,-0.006756586456647935
CFX-USD,2022-03-25,-0.001375507355948713,-0.0023557257591880327,-0.0010725219670661423,-0.002099085000763655,-0.00021664922014449917,-0.0017225978446398238,0.0006718396257257009,-0.001243710350566719,0.0023856030974308273,-0.0005178476609672099,0.0038845842392449537,0.00036263871907522285,0.007591529182998186,0.0018084168118598155,-0.001375507355948713,-0.0023557257591880327,-0.0010725219670661423,-0.002099085000763655,-0.00021664922014449917,-0.0017225978446398238,0.0006718396257257009,-0.001243710350566719,0.0023856030974308273,-0.0005178476609672099,0.0038845842392449537,0.00036263871907522285
CFX-USD,2023-01-23,0.0007723336053896031,0.00038796406477380825,0.0007983647193861541,0.00047004419569627746,0.0008611941149867727,0.0005482741795543765,0.0010126849252495539,0.000641156328693412,0.0011472753933692084,0.0007423801416285713,0.0014236039189076018,0.0008786248970843774,0.003918201962211133,0.0014865403101097286,0.0007723336053896031,0.00038796406477380825,0.0007983647193861541,0.00047004419569627746,0.0008611941149867727,0.0005482741795543765,0.0010126849252495539,0.000641156328693412,0.0011472753933692084,0.0007423801416285713,0.0014236039189076018,0.0008786248970843774
CFX-USD,2023-01-30,0.006512052818017346,0.002491642811691252,0.008054766972122492,0.0036042676437775,0.009176440223420894,0.004718702159706179,0.009216128126619594,0.005618187353088862,0.009131107374448388,0.006320771357360767,0.009217303517177693,0.006900077789324153,0.010610587830991683,0.007642179797657659,0.006512052818017346,0.002491642811691252,0.008054766972122492,0.0036042676437775,0.009176440223420894,0.004718702159706179,0.009216128126619594,0.005618187353088862,0.009131107374448388,0.006320771357360767,0.009217303517177693,0.006900077789324153
CFX-USD,2023-02-12,0.008684892715913752,0.0095302961114402,0.0077675674655584,0.00917775038226384,0.006990818891165297,0.008740364084044133,0.006043248908539432,0.008200941048943193,0.005031275171164813,0.007567007873387517,0.004520512024696756,0.006957708703649366,0.006922831565058213,0.006950733275931136,0.008684892715913752,0.0095302961114402,0.0077675674655584,0.00917775038226384,0.006990818891165297,0.008740364084044133,0.006043248908539432,0.008200941048943193,0.005031275171164813,0.007567007873387517,0.004520512024696756,0.006957708703649366
CFX-USD,2023-02-16,0.005031275171164813,0.007567007873387517,0.004520512024696756,0.006957708703649366,0.006922831565058213,0.006950733275931136,0.012503864496211367,0.008061359519987182,0.01778257843032105,0.010005603302053957,0.021953233518547277,0.012395129345352623,0.030632644578068136,0.016042632391895725,0.005031275171164813,0.007567007873387517,0.004520512024696756,0.006957708703649366,0.006922831565058213,0.006950733275931136,0.012503864496211367,0.008061359519987182,0.01778257843032105,0.010005603302053957,0.021953233518547277,0.012395129345352623
CFX-USD,2023-03-10,0.023948148495981175,0.033982886616727506,0.020473017433215723,0.03128091278002515,0.015804079360322215,0.028185546096084563,0.011408927778664063,0.024830222432600465,0.006847199687649158,0.021233617883610206,0.006205444524899795,0.018227983211868127,0.011531232766841232,0.016888633122862748,0.023948148495981175,0.033982886616727506,0.020473017433215723,0.03128091278002515,0.015804079360322215,0.028185546096084563,0.011408927778664063,0.024830222432600465,0.006847199687649158,0.021233617883610206,0.006205444524899795,0.018227983211868127
CFX-USD,2023-03-14,0.006847199687649158,0.021233617883610206,0.006205444524899795,0.018227983211868127,0.011531232766841232,0.016888633122862748,0.018979034613473583,0.017306713420984915,0.0224052281475218,0.018326416366292293,0.026307548581484652,0.019922642809330766,0.03734522268214674,0.02340715878389396,0.006847199687649158,0.021233617883610206,0.006205444524899795,0.018227983211868127,0.011531232766841232,0.016888633122862748,0.018979034613473583,0.017306713420984915,0.0224052281475218,0.018326416366292293,0.026307548581484652,0.019922642809330766
CFX-USD,2023-06-18,-0.0325058877419353,-0.025352541476540685,-0.0319238986656942,-0.02666681291437139,-0.031009748580594132,-0.027535400047615937,-0.030554711151377173,-0.028139262268368187,-0.029620892688184325,-0.028435588352331415,-0.025721873559275188,-0.02789284539372017,-0.02014425015735402,-0.026343126346446942,-0.0325058877419353,-0.025352541476540685,-0.0319238986656942,-0.02666681291437139,-0.031009748580594132,-0.027535400047615937,-0.030554711151377173,-0.028139262268368187,-0.029620892688184325,-0.028435588352331415,-0.025721873559275188,-0.02789284539372017
CFX-USD,2023-10-21,-0.004768970801782388,-0.0030904936871792793,-0.005523801495278605,-0.0035771552487991447,-0.00564365069307006,-0.003990454337653328,-0.005560995417393411,-0.004304562553601345,-0.005429991952341867,-0.00452964843334945,-0.004604003812365004,-0.004544519509152561,-0.0006528846140986394,-0.0037661925301417766,-0.004768970801782388,-0.0030904936871792793,-0.005523801495278605,-0.0035771552487991447,-0.00564365069307006,-0.003990454337653328,-0.005560995417393411,-0.004304562553601345,-0.005429991952341867,-0.00452964843334945,-0.004604003812365004,-0.004544519509152561
CFX-USD,2023-12-01,0.0008723529647101935,0.0020544656987261643,0.00021201776511967085,0.0016859761120048657,-0.0002774420771110009,0.0012932924741816925,-0.0003722555572601982,0.0009601828678933144,0.0007400836799817123,0.0009161630303109941,0.0014151980882112225,0.0010159700418910398,0.006339960750386481,0.002080768183590128,0.0008723529647101935,0.0020544656987261643,0.00021201776511967085,0.0016859761120048657,-0.0002774420771110009,0.0012932924741816925,-0.0003722555572601982,0.0009601828678933144,0.0007400836799817123,0.0009161630303109941,0.0014151980882112225,0.0010159700418910398
CFX-USD,2024-03-12,0.02666467463819805,0.02059152801318398,0.026592171972162848,0.021791656804979756,0.0270307635813537,0.022839478160254546,0.02675419724129957,0.023622421976463553,0.028543461189871,0.024606629819145045,0.031141596643405434,0.025913623183997127,0.037152390831958315,0.028161376713589363,0.02666467463819805,0.02059152801318398,0.026592171972162848,0.021791656804979756,0.0270307635813537,0.022839478160254546,0.02675419724129957,0.023622421976463553,0.028543461189871,0.024606629819145045,0.031141596643405434,0.025913623183997127
CFX-USD,2025-05-07,-0.00016856707243623203,-0.0002761506224412013,-0.0005373503848000172,-0.0003283905749129645,-0.0008027694910839184,-0.00042326635814715527,-0.0009864937294875725,-0.0005359118324152388,-4.6819009923593224e-05,-0.00043809326791690965,0.0009396934834558918,-0.0001625359176423494,0.0029214491525103303,0.00045426109638818657,-0.00016856707243623203,-0.0002761506224412013,-0.0005373503848000172,-0.0003283905749129645,-0.0008027694910839184,-0.00042326635814715527,-0.0009864937294875725,-0.0005359118324152388,-4.6819009923593224e-05,-0.00043809326791690965,0.0009396934834558918,-0.0001625359176423494
CGPT-USD,2023-04-24,-0.01539084959951291,-0.013134037329145648,-0.014514869472178782,-0.013410203757752275,-0.01423208320804041,-0.013574579647809903,-0.014463699529977073,-0.013752403624243337,-0.01431720307228801,-0.013865363513852272,-0.011456806399743558,-0.01338365209103053,-0.007532907347539586,-0.012213503142332341,-0.01539084959951291,-0.013134037329145648,-0.014514869472178782,-0.013410203757752275,-0.01423208320804041,-0.013574579647809903,-0.014463699529977073,-0.013752403624243337,-0.01431720307228801,-0.013865363513852272,-0.011456806399743558,-0.01338365209103053
CGPT-USD,2023-05-10,0.016061184933983202,0.015419987225477437,0.012537361683831877,0.014843462117148326,0.00918222545899175,0.013711214785517012,0.005726101222418956,0.012114192072897401,0.003758356030195642,0.01044302486435705,0.00258714417220135,0.008871848725925911,0.003919132948149384,0.007881305570370607,0.016061184933983202,0.015419987225477437,0.012537361683831877,0.014843462117148326,0.00918222545899175,0.013711214785517012,0.005726101222418956,0.012114192072897401,0.003758356030195642,0.01044302486435705,0.00258714417220135,0.008871848725925911
CGPT-USD,2023-11-15,0.0019866556877269972,0.0021811109748107356,0.0016619053893286717,0.002077269857714323,0.0012967943433207993,0.0019211747548356182,0.0013404161489777439,0.0018050230336640433,0.0015161492568163404,0.0017472482782945028,0.0016780354857089536,0.001733405719777393,0.003749575260276694,0.0021366396278772533,0.0019866556877269972,0.0021811109748107356,0.0016619053893286717,0.002077269857714323,0.0012967943433207993,0.0019211747548356182,0.0013404161489777439,0.0018050230336640433,0.0015161492568163404,0.0017472482782945028,0.0016780354857089536,0.001733405719777393
CGPT-USD,2023-11-20,0.0016780354857089536,0.001733405719777393,0.003749575260276694,0.0021366396278772533,0.005769709819778264,0.0028632536662574555,0.007080713240916796,0.003706745581189324,0.008220049396389269,0.004609406344229313,0.010698058797044246,0.0058271368347923,0.015306196476356629,0.007722948763105166,0.0016780354857089536,0.001733405719777393,0.003749575260276694,0.0021366396278772533,0.005769709819778264,0.0028632536662574555,0.007080713240916796,0.003706745581189324,0.008220049396389269,0.004609406344229313,0.010698058797044246,0.0058271368347923
CGPT-USD,2023-12-30,0.006580497272007435,0.007885443000942988,0.0050418181450907484,0.00731671802977254,0.004275823485807323,0.006708539120979497,0.0035120061689278836,0.0060692325305691745,0.003482132698876872,0.005551812564230715,0.00446158556121215,0.005333767163627002,0.007632865362726726,0.005793586803446948,0.006580497272007435,0.007885443000942988,0.0050418181450907484,0.00731671802977254,0.004275823485807323,0.006708539120979497,0.0035120061689278836,0.0060692325305691745,0.003482132698876872,0.005551812564230715,0.00446158556121215,0.005333767163627002
CGPT-USD,2024-03-08,0.03664564485473981,0.040683247526736646,0.036267287914330315,0.03980005560425538,0.03753948963518039,0.03934794241044039,0.03644159047581902,0.038766672023516115,0.042055001584053675,0.039424337935623624,0.04510196666511035,0.04055986368152097,0.053060140733306005,0.04305991909187798,0.03664564485473981,0.040683247526736646,0.036267287914330315,0.03980005560425538,0.03753948963518039,0.03934794241044039,0.03644159047581902,0.038766672023516115,0.042055001584053675,0.039424337935623624,0.04510196666511035,0.04055986368152097
CGPT-USD,2024-09-21,-0.00017829696432609954,-0.0014184757573548585,0.0003313645420962297,-0.001068507697464641,0.0004716243457192071,-0.0007604812888278714,0.0006425903872550459,-0.000479866953611288,0.0007694541012394501,-0.00023000274264114038,0.0028517495480101795,0.00038634771548912356,0.006397676133362146,0.001588613399063728,-0.00017829696432609954,-0.0014184757573548585,0.0003313645420962297,-0.001068507697464641,0.0004716243457192071,-0.0007604812888278714,0.0006425903872550459,-0.000479866953611288,0.0007694541012394501,-0.00023000274264114038,0.0028517495480101795,0.00038634771548912356
CGPT-USD,2024-12-17,0.01387157248867002,0.017843952920145657,0.012229207975704925,0.01672100393125751,0.009480549477292155,0.01527291304046444,0.006479355393245567,0.013514201511020667,0.0030545299751252586,0.011422267203841586,0.0011827548067816496,0.0093743647244296,0.004123195287863229,0.008324130837116327,0.01387157248867002,0.017843952920145657,0.012229207975704925,0.01672100393125751,0.009480549477292155,0.01527291304046444,0.006479355393245567,0.013514201511020667,0.0030545299751252586,0.011422267203841586,0.0011827548067816496,0.0093743647244296
CGPT-USD,2025-01-07,0.019542000562188272,0.016220055697866522,0.019867709015103707,0.01694958636131396,0.01843330131754095,0.01724632935255936,0.01542611180850445,0.01688228584374838,0.011652842568754346,0.015836397188749574,0.008545274750498377,0.014378172701099335,0.019039090167038475,0.015310356194287163,0.019542000562188272,0.016220055697866522,0.019867709015103707,0.01694958636131396,0.01843330131754095,0.01724632935255936,0.01542611180850445,0.01688228584374838,0.011652842568754346,0.015836397188749574,0.008545274750498377,0.014378172701099335
CHEX-USD,2021-03-14,-0.00013094308976375254,-0.00013099235898528643,-0.0001238810270339022,-0.0001295700925950096,-8.893631340926682e-05,-0.00012144333675786104,-8.256153321499829e-05,-0.00011366697604928849,-3.9372608814627376e-05,-9.880810260235628e-05,1.772836107039044e-05,-7.550080986780695e-05,0.0001153120025277907,-3.733824738868742e-05,-0.00013094308976375254,-0.00013099235898528643,-0.0001238810270339022,-0.0001295700925950096,-8.893631340926682e-05,-0.00012144333675786104,-8.256153321499829e-05,-0.00011366697604928849,-3.9372608814627376e-05,-9.880810260235628e-05,1.772836107039044e-05,-7.550080986780695e-05
CHEX-USD,2021-03-29,0.0007995608382737676,0.000619809636800946,0.0008835373616285433,0.0006725551817664654,0.0008759231014899135,0.0007132287657111551,0.0008618102366477285,0.0007429450598984697,0.0009049091617536094,0.0007753378802694977,0.0010346201728644163,0.0008271943387884815,0.0012563980872988857,0.0009130350884905623,0.0007995608382737676,0.000619809636800946,0.0008835373616285433,0.0006725551817664654,0.0008759231014899135,0.0007132287657111551,0.0008618102366477285,0.0007429450598984697,0.0009049091617536094,0.0007753378802694977,0.0010346201728644163,0.0008271943387884815
CHEX-USD,2021-04-03,0.0010346201728644163,0.0008271943387884815,0.0012563980872988857,0.0009130350884905623,0.00133526800307434,0.000997481671407318,0.001258516297013552,0.0010496885965285648,0.0014744912717596925,0.0011346491315747903,0.0016651897076537438,0.001240757246790581,0.0017524641223597426,0.0013430986219044134,0.0010346201728644163,0.0008271943387884815,0.0012563980872988857,0.0009130350884905623,0.00133526800307434,0.000997481671407318,0.001258516297013552,0.0010496885965285648,0.0014744912717596925,0.0011346491315747903,0.0016651897076537438,0.001240757246790581
CHEX-USD,2021-04-14,0.0025026476249160774,0.001961991023003474,0.002606855111728451,0.0020909638407484695,0.0029040905407578203,0.00225358918075034,0.0029459234462507426,0.0023920560338504208,0.0030426081811630486,0.0025221664633129463,0.0035580893924777,0.002729351049145897,0.004322661870235537,0.0030480132133638253,0.0025026476249160774,0.001961991023003474,0.002606855111728451,0.0020909638407484695,0.0029040905407578203,0.00225358918075034,0.0029459234462507426,0.0023920560338504208,0.0030426081811630486,0.0025221664633129463,0.0035580893924777,0.002729351049145897
CHEX-USD,2021-04-23,0.005145542900405451,0.0039903741381464505,0.005482212797932748,0.00428874187010371,0.0056508833996876465,0.0045611701760204975,0.005878737775858994,0.004824683695988197,0.006107846085611657,0.00508131617391289,0.005722756060844807,0.005209604151299274,0.006543078654143192,0.005476299051868057,0.005145542900405451,0.0039903741381464505,0.005482212797932748,0.00428874187010371,0.0056508833996876465,0.0045611701760204975,0.005878737775858994,0.004824683695988197,0.006107846085611657,0.00508131617391289,0.005722756060844807,0.005209604151299274
CHEX-USD,2021-05-02,0.008434531222049419,0.006776629456009282,0.008765689959069834,0.007174441556621392,0.008959632768365325,0.007531479798970179,0.008969911230020146,0.007819166085180173,0.00982040401196227,0.008219413670536593,0.010033406499382336,0.008582212236305741,0.011483395471346532,0.0091624488833139,0.008434531222049419,0.006776629456009282,0.008765689959069834,0.007174441556621392,0.008959632768365325,0.007531479798970179,0.008969911230020146,0.007819166085180173,0.00982040401196227,0.008219413670536593,0.010033406499382336,0.008582212236305741
CHEX-USD,2021-05-08,0.011483395471346532,0.0091624488833139,0.013058532925333766,0.009941665691717873,0.014279651762345198,0.010809262905843338,0.013893090810245728,0.011426028486723815,0.013066866999371485,0.01175419618925335,0.011924738492296597,0.011788304649862,0.013269706520849599,0.012084585024059522,0.011483395471346532,0.0091624488833139,0.013058532925333766,0.009941665691717873,0.014279651762345198,0.010809262905843338,0.013893090810245728,0.011426028486723815,0.013066866999371485,0.01175419618925335,0.011924738492296597,0.011788304649862
CHEX-USD,2021-05-23,0.004458337833068114,0.008965374216248405,0.002183527722504089,0.0076090049174995416,7.014048329604533e-05,0.006101232030658843,-0.001955871182741313,0.004489811387978812,-0.002630895852338562,0.0030656699399153374,-0.0034017227926944962,0.0017721913933933706,-0.0034158154735838622,0.0007345900199979241,0.004458337833068114,0.008965374216248405,0.002183527722504089,0.0076090049174995416,7.014048329604533e-05,0.006101232030658843,-0.001955871182741313,0.004489811387978812,-0.002630895852338562,0.0030656699399153374,-0.0034017227926944962,0.0017721913933933706
CHEX-USD,2021-06-21,-0.003234083159757116,-0.0030004551578748976,-0.0034746846279910953,-0.0030953010518981377,-0.0036208803462786515,-0.003200416910774241,-0.004365359858475186,-0.00343340550031443,-0.004790722890271236,-0.0037048689783057915,-0.004834221219114056,-0.003930739426467445,-0.004455831450796359,-0.004035757831333228,-0.003234083159757116,-0.0030004551578748976,-0.0034746846279910953,-0.0030953010518981377,-0.0036208803462786515,-0.003200416910774241,-0.004365359858475186,-0.00343340550031443,-0.004790722890271236,-0.0037048689783057915,-0.004834221219114056,-0.003930739426467445
CHEX-USD,2021-11-30,0.0008917843230006953,0.0005412025449030521,0.0008059965857434362,0.0005941613530711289,0.0007365390300195784,0.0006226368884608188,0.0006982169348789258,0.0006377528977444402,0.0006426060536542932,0.0006387235289264109,0.000596419773271184,0.0006302627777953656,0.0013829072581897292,0.0007807916738742384,0.0008917843230006953,0.0005412025449030521,0.0008059965857434362,0.0005941613530711289,0.0007365390300195784,0.0006226368884608188,0.0006982169348789258,0.0006377528977444402,0.0006426060536542932,0.0006387235289264109,0.000596419773271184,0.0006302627777953656
CHEX-USD,2021-12-07,0.0012883670794519228,0.0008823067549897754,0.0013463954486698099,0.0009751244937257823,0.0016005158040187026,0.0011002027557843663,0.002020131191899893,0.0012841884430074718,0.0026724779184671074,0.0015618463380993987,0.0033790349566162337,0.0019252840618027658,0.005003727039890077,0.0025409726574202283,0.0012883670794519228,0.0008823067549897754,0.0013463954486698099,0.0009751244937257823,0.0016005158040187026,0.0011002027557843663,0.002020131191899893,0.0012841884430074718,0.0026724779184671074,0.0015618463380993987,0.0033790349566162337,0.0019252840618027658
CHEX-USD,2023-11-21,0.0011036698255395931,0.0009530927337941199,0.0012795139362327627,0.0010183769742818484,0.0014416309574065457,0.001103027770906788,0.0014989290911867192,0.0011822080349627743,0.0015480381930512849,0.0012553740665804764,0.0017095905043252417,0.0013462173541294296,0.0026249310154098093,0.0016019600863855057,0.0011036698255395931,0.0009530927337941199,0.0012795139362327627,0.0010183769742818484,0.0014416309574065457,0.001103027770906788,0.0014989290911867192,0.0011822080349627743,0.0015480381930512849,0.0012553740665804764,0.0017095905043252417,0.0013462173541294296
CHEX-USD,2023-11-26,0.0017095905043252417,0.0013462173541294296,0.0026249310154098093,0.0016019600863855057,0.004015195683117433,0.002084607205731891,0.005150654351101385,0.00269781663480579,0.007850142965443313,0.0037282819009332945,0.00809371795013324,0.004601369110773284,0.009746835548539425,0.0056304623983265125,0.0017095905043252417,0.0013462173541294296,0.0026249310154098093,0.0016019600863855057,0.004015195683117433,0.002084607205731891,0.005150654351101385,0.00269781663480579,0.007850142965443313,0.0037282819009332945,0.00809371795013324,0.004601369110773284
CHEX-USD,2024-02-08,-0.0001720520210154869,-0.00020762132481720916,-0.0001497106871663073,-0.00019603919728702882,-0.00024880274773731587,-0.00020659190737708626,4.2869171803051886e-05,-0.00015669969154105863,0.0004578047187427589,-3.379880948429512e-05,0.0010475484256731449,0.0001824706375471929,0.0024533300508489467,0.0006366425202075437,-0.0001720520210154869,-0.00020762132481720916,-0.0001497106871663073,-0.00019603919728702882,-0.00024880274773731587,-0.00020659190737708626,4.2869171803051886e-05,-0.00015669969154105863,0.0004578047187427589,-3.379880948429512e-05,0.0010475484256731449,0.0001824706375471929
CHEX-USD,2024-03-04,0.009444438108389006,0.010253432695678456,0.008875550805674245,0.009977856317677614,0.008222279220531495,0.00962674089824839,0.007733063586571248,0.009248005435912962,0.007233967725529825,0.008845197893836336,0.008393194840792526,0.008754797283227575,0.011260780880882476,0.009255994002758556,0.009444438108389006,0.010253432695678456,0.008875550805674245,0.009977856317677614,0.008222279220531495,0.00962674089824839,0.007733063586571248,0.009248005435912962,0.007233967725529825,0.008845197893836336,0.008393194840792526,0.008754797283227575
CHEX-USD,2024-03-18,0.016142700260534618,0.014323234650795758,0.016961466672362355,0.014850881055109079,0.01833908131716183,0.015548521107519631,0.018095240610958907,0.016057865008207488,0.016520786586051578,0.01615044932377631,0.015701168564032614,0.01606059317182757,0.020848793047023334,0.017018233146866724,0.016142700260534618,0.014323234650795758,0.016961466672362355,0.014850881055109079,0.01833908131716183,0.015548521107519631,0.018095240610958907,0.016057865008207488,0.016520786586051578,0.01615044932377631,0.015701168564032614,0.01606059317182757
CHEX-USD,2024-03-23,0.015701168564032614,0.01606059317182757,0.020848793047023334,0.017018233146866724,0.022590267614729348,0.018132640040439248,0.02320192690019285,0.019146497412389968,0.024466697985633667,0.02021053752703871,0.02747934030219662,0.021664298082070294,0.03109986230740694,0.023551410927137625,0.015701168564032614,0.01606059317182757,0.020848793047023334,0.017018233146866724,0.022590267614729348,0.018132640040439248,0.02320192690019285,0.019146497412389968,0.024466697985633667,0.02021053752703871,0.02747934030219662,0.021664298082070294
CHEX-USD,2024-04-08,0.024102744897427864,0.02810020669364346,0.021890066702252103,0.026858178695365192,0.020597933606232882,0.025606129677538732,0.021103676157565088,0.024705638973544004,0.02052280037798576,0.02386907125443236,0.021400384460122324,0.023375333895570356,0.03132697704691062,0.02496566252583841,0.024102744897427864,0.02810020669364346,0.021890066702252103,0.026858178695365192,0.020597933606232882,0.025606129677538732,0.021103676157565088,0.024705638973544004,0.02052280037798576,0.02386907125443236,0.021400384460122324,0.023375333895570356
CHEX-USD,2024-05-13,-0.009077333579061736,-0.005737819513625337,-0.010640271788703637,-0.006718309968640997,-0.012266764393360774,-0.007828000853584953,-0.014235067734502616,-0.009109414229768485,-0.017712809008907593,-0.010830093185596308,-0.018796271515726465,-0.012423328851622341,-0.014184964253704607,-0.012775655932038795,-0.009077333579061736,-0.005737819513625337,-0.010640271788703637,-0.006718309968640997,-0.012266764393360774,-0.007828000853584953,-0.014235067734502616,-0.009109414229768485,-0.017712809008907593,-0.010830093185596308,-0.018796271515726465,-0.012423328851622341
CHEX-USD,2024-07-13,-0.014518032413298632,-0.014986206723670754,-0.014427446708753816,-0.014874454720687366,-0.014059238855986131,-0.01471141154774712,-0.013566184431221665,-0.01448236612444203,-0.013083043039753842,-0.014202501507504394,-0.011140261956499448,-0.013590053597303406,-0.007884656048291167,-0.01244897408750096,-0.014518032413298632,-0.014986206723670754,-0.014427446708753816,-0.014874454720687366,-0.014059238855986131,-0.01471141154774712,-0.013566184431221665,-0.01448236612444203,-0.013083043039753842,-0.014202501507504394,-0.011140261956499448,-0.013590053597303406
CHEX-USD,2024-08-07,-0.0083041924851536,-0.004926990693369481,-0.009710981501903998,-0.005883788855076384,-0.010969098673542982,-0.006900850818769704,-0.012308909747111157,-0.007982462604437995,-0.012089093334330642,-0.008803788750416526,-0.011251333263237295,-0.00929329765298068,-0.009920309131908805,-0.009418699948766306,-0.0083041924851536,-0.004926990693369481,-0.009710981501903998,-0.005883788855076384,-0.010969098673542982,-0.006900850818769704,-0.012308909747111157,-0.007982462604437995,-0.012089093334330642,-0.008803788750416526,-0.011251333263237295,-0.00929329765298068
CHEX-USD,2024-09-26,0.010590275711533328,0.008148677435542638,0.01080022225795102,0.008678986400024315,0.010290006661132833,0.00900119045224602,0.010165399515849605,0.009234032264966736,0.010682639846164313,0.009523753781206252,0.011709063190484897,0.009960815663061982,0.01455247674781146,0.010879147880011878,0.010590275711533328,0.008148677435542638,0.01080022225795102,0.008678986400024315,0.010290006661132833,0.00900119045224602,0.010165399515849605,0.009234032264966736,0.010682639846164313,0.009523753781206252,0.011709063190484897,0.009960815663061982
CHEX-USD,2024-10-18,0.005914632856487273,0.008527406502369439,0.006388798273668839,0.008099684856629319,0.006315670218377173,0.00774288192897889,0.0067101864204869854,0.00753634282728051,0.007091665484282528,0.007447407358680914,0.010492395834869855,0.008056405053918702,0.015224244855659402,0.009489973014266843,0.005914632856487273,0.008527406502369439,0.006388798273668839,0.008099684856629319,0.006315670218377173,0.00774288192897889,0.0067101864204869854,0.00753634282728051,0.007091665484282528,0.007447407358680914,0.010492395834869855,0.008056405053918702
CHEX-USD,2024-10-27,0.02682352565492155,0.0164465291387051,0.027687443923581356,0.018694712095680355,0.028902097860828896,0.020736189248710065,0.02892122461769897,0.022373196322507848,0.02881331393138356,0.02366121984428299,0.033143976849679596,0.025557771245362314,0.03832879875663245,0.02811197674761634,0.02682352565492155,0.0164465291387051,0.027687443923581356,0.018694712095680355,0.028902097860828896,0.020736189248710065,0.02892122461769897,0.022373196322507848,0.02881331393138356,0.02366121984428299,0.033143976849679596,0.025557771245362314
CHEX-USD,2024-11-24,0.013794975304945112,0.016388518896378487,0.011865626094312465,0.015483940335965283,0.009744003431621073,0.014335952955096442,0.00762682123799896,0.012994126611676947,0.00672050737527391,0.01173940276439634,0.006945036363627477,0.01078052948424257,0.012529804379157905,0.011130384463225637,0.013794975304945112,0.016388518896378487,0.011865626094312465,0.015483940335965283,0.009744003431621073,0.014335952955096442,0.00762682123799896,0.012994126611676947,0.00672050737527391,0.01173940276439634,0.006945036363627477,0.01078052948424257
